Exchange Date,Close,%Chg,Volume
19-Jul-2016,57.022,-0.001 ,1906157 
20-Jul-2016,57.394,0.010 ,2447338 
21-Jul-2016,57.734,0.004 ,3282688 
22-Jul-2016,57.554,0.001 ,1858980 
25-Jul-2016,57.899,0.005 ,1978433 
26-Jul-2016,58.500,0.006 ,2646167 
27-Jul-2016,58.377,-0.001 ,2735929 
28-Jul-2016,58.350,-0.002 ,2126310 
29-Jul-2016,58.747,-0.006 ,7235387 
01-Aug-2016,58.750,0.008 ,2044844 
02-Aug-2016,59.038,-0.005 ,2991283 
03-Aug-2016,57.692,-0.020 ,3144785 
04-Aug-2016,57.706,-0.005 ,2939161 
05-Aug-2016,58.019,0.006 ,1922629 
08-Aug-2016,59.058,0.014 ,2543616 
09-Aug-2016,60.148,0.016 ,2757764 
10-Aug-2016,59.614,-0.013 ,4090305 
11-Aug-2016,58.443,-0.019 ,4329874 
12-Aug-2016,58.117,0.001 ,4395273 
15-Aug-2016,58.537,0.004 ,2708901 
16-Aug-2016,58.475,-0.004 ,3271475 
17-Aug-2016,56.670,-0.026 ,6372697 
18-Aug-2016,56.193,-0.012 ,4316515 
19-Aug-2016,55.998,0.005 ,2114342 
22-Aug-2016,55.696,-0.004 ,2485948 
23-Aug-2016,56.237,0.010 ,2596089 
24-Aug-2016,56.679,0.008 ,2530008 
25-Aug-2016,56.351,-0.006 ,2072246 
26-Aug-2016,55.406,-0.010 ,4685969 
29-Aug-2016,54.967,-0.008 ,2904787 
30-Aug-2016,54.740,0.004 ,2403744 
31-Aug-2016,53.958,-0.015 ,6289559 
01-Sep-2016,53.997,-0.004 ,2982612 
02-Sep-2016,53.679,-0.008 ,3370159 
05-Sep-2016,54.796,0.020 ,2493060 
06-Sep-2016,55.155,-0.008 ,2054767 
07-Sep-2016,55.668,0.011 ,3360622 
08-Sep-2016,55.054,-0.007 ,3063887 
09-Sep-2016,53.422,-0.017 ,3309369 
12-Sep-2016,53.107,-0.009 ,5017120 
13-Sep-2016,51.861,-0.010 ,4800065 
14-Sep-2016,52.381,0.009 ,4627086 
15-Sep-2016,53.725,0.019 ,5687281 
16-Sep-2016,54.093,0.010 ,4693510 
19-Sep-2016,54.396,-0.000 ,683497 
20-Sep-2016,54.872,0.006 ,2664324 
21-Sep-2016,55.564,0.004 ,3203713 
22-Sep-2016,55.695,-0.000 ,1993643 
23-Sep-2016,55.916,0.007 ,3604714 
26-Sep-2016,56.048,0.000 ,1815203 
27-Sep-2016,55.732,-0.010 ,3196255 
28-Sep-2016,56.083,0.003 ,2214260 
29-Sep-2016,56.103,0.008 ,2286690 
30-Sep-2016,55.415,-0.015 ,5952567 
03-Oct-2016,56.375,0.015 ,1991620 
04-Oct-2016,55.847,-0.003 ,2115443 
05-Oct-2016,56.090,0.004 ,2102700 
06-Oct-2016,56.228,0.008 ,2179318 
07-Oct-2016,56.343,0.003 ,2420408 
10-Oct-2016,56.756,0.003 ,3195090 
11-Oct-2016,56.219,-0.000 ,2358190 
12-Oct-2016,56.692,0.005 ,2726864 
13-Oct-2016,56.404,-0.006 ,2513524 
14-Oct-2016,56.763,0.001 ,2258314 
17-Oct-2016,56.707,-0.003 ,2544333 
18-Oct-2016,57.151,0.003 ,2662749 
19-Oct-2016,57.707,0.002 ,2343519 
20-Oct-2016,56.867,-0.002 ,2268146 
21-Oct-2016,56.939,0.004 ,2682010 
24-Oct-2016,56.817,-0.003 ,1762900 
25-Oct-2016,57.514,0.007 ,2230946 
26-Oct-2016,56.748,-0.014 ,3041064 
27-Oct-2016,55.385,-0.016 ,2904062 
28-Oct-2016,55.253,-0.003 ,3877835 
31-Oct-2016,55.843,0.009 ,2401480 
01-Nov-2016,55.654,-0.009 ,1849870 
02-Nov-2016,55.268,-0.008 ,2477399 
03-Nov-2016,54.982,-0.008 ,2329571 
04-Nov-2016,54.449,-0.009 ,2421960 
07-Nov-2016,56.029,0.022 ,2374165 
08-Nov-2016,55.934,-0.006 ,2526134 
09-Nov-2016,54.110,-0.016 ,5019098 
10-Nov-2016,55.758,0.033 ,3332425 
11-Nov-2016,57.214,0.034 ,6081494 
14-Nov-2016,57.516,0.005 ,3449889 
15-Nov-2016,57.751,0.003 ,3319291 
16-Nov-2016,57.483,0.006 ,3244508 
17-Nov-2016,56.752,-0.003 ,3214291 
18-Nov-2016,56.354,0.003 ,3018377 
21-Nov-2016,56.607,0.000 ,1922951 
22-Nov-2016,57.276,0.007 ,2581461 
23-Nov-2016,57.905,0.013 ,3158139 
24-Nov-2016,58.085,0.000 ,2365516 
25-Nov-2016,58.080,-0.003 ,5692079 
28-Nov-2016,57.805,-0.011 ,1692415 
29-Nov-2016,58.188,0.006 ,3441918 
30-Nov-2016,58.059,0.011 ,5108199 
01-Dec-2016,58.964,0.011 ,3388408 
02-Dec-2016,58.636,-0.012 ,2369831 
05-Dec-2016,58.042,-0.012 ,1973841 
06-Dec-2016,58.196,0.004 ,2213262 
07-Dec-2016,59.308,0.017 ,2427876 
08-Dec-2016,59.471,0.005 ,2708344 
09-Dec-2016,60.107,0.012 ,3383119 
12-Dec-2016,60.658,0.003 ,2327789 
13-Dec-2016,60.269,-0.007 ,2324519 
14-Dec-2016,60.089,0.010 ,2872286 
15-Dec-2016,59.311,-0.007 ,4138194 
16-Dec-2016,59.206,0.005 ,4286670 
19-Dec-2016,58.996,0.005 ,2525178 
20-Dec-2016,59.720,0.010 ,2530423 
21-Dec-2016,59.392,-0.002 ,2089953 
22-Dec-2016,59.653,0.007 ,2482097 
23-Dec-2016,59.235,-0.002 ,7066628 
28-Dec-2016,59.783,0.010 ,1962525 
29-Dec-2016,60.237,0.002 ,1437162 
30-Dec-2016,59.459,-0.013 ,1468794 
03-Jan-2017,59.938,0.007 ,1967692 
04-Jan-2017,60.893,0.008 ,2086820 
05-Jan-2017,61.512,0.003 ,2049692 
06-Jan-2017,61.339,0.003 ,2648142 
09-Jan-2017,62.683,0.013 ,2742640 
10-Jan-2017,62.487,-0.005 ,2345467 
11-Jan-2017,63.240,0.002 ,2342921 
12-Jan-2017,63.619,0.000 ,2215463 
13-Jan-2017,62.887,-0.014 ,2522301 
16-Jan-2017,62.857,0.003 ,1338272 
17-Jan-2017,63.063,-0.009 ,2778153 
18-Jan-2017,62.036,-0.008 ,2758586 
19-Jan-2017,62.482,0.000 ,1861604 
20-Jan-2017,61.617,-0.013 ,2537711 
23-Jan-2017,61.746,-0.001 ,2956811 
24-Jan-2017,61.965,0.004 ,2697276 
25-Jan-2017,62.248,0.006 ,6214145 
27-Jan-2017,62.616,0.009 ,1928520 
30-Jan-2017,62.070,-0.010 ,1591614 
31-Jan-2017,61.923,-0.006 ,3193325 
01-Feb-2017,62.188,0.004 ,1806049 
02-Feb-2017,62.778,-0.000 ,2300935 
03-Feb-2017,62.755,-0.004 ,1758749 
06-Feb-2017,62.719,0.003 ,2495052 
07-Feb-2017,62.143,-0.005 ,2538039 
08-Feb-2017,62.957,0.010 ,2112168 
09-Feb-2017,62.447,-0.005 ,2526443 
10-Feb-2017,63.576,0.012 ,2276343 
13-Feb-2017,63.510,0.003 ,1688054 
14-Feb-2017,63.295,-0.006 ,2153710 
15-Feb-2017,65.156,0.023 ,4017264 
16-Feb-2017,65.461,0.007 ,3781716 
17-Feb-2017,65.486,0.004 ,3780383 
20-Feb-2017,66.030,0.006 ,2384410 
21-Feb-2017,65.950,0.000 ,3305349 
22-Feb-2017,64.474,-0.026 ,7963927 
23-Feb-2017,64.388,-0.003 ,3228480 
24-Feb-2017,63.668,-0.006 ,4220843 
27-Feb-2017,63.086,-0.009 ,3312611 
28-Feb-2017,63.033,0.001 ,3728828 
01-Mar-2017,63.548,0.006 ,2778610 
02-Mar-2017,63.490,0.013 ,2440705 
03-Mar-2017,63.182,-0.008 ,1754994 
06-Mar-2017,63.259,0.004 ,1419448 
07-Mar-2017,63.357,0.000 ,2161261 
08-Mar-2017,62.639,-0.004 ,2020119 
09-Mar-2017,62.681,0.004 ,1824392 
10-Mar-2017,63.713,0.012 ,3148541 
13-Mar-2017,63.790,-0.002 ,1510473 
14-Mar-2017,63.858,0.002 ,2388381 
15-Mar-2017,65.371,0.004 ,2187578 
16-Mar-2017,64.901,-0.003 ,5042921 
17-Mar-2017,65.257,0.003 ,2872248 
20-Mar-2017,65.256,-0.004 ,1200277 
21-Mar-2017,64.902,-0.000 ,1817155 
22-Mar-2017,63.488,-0.020 ,3185116 
23-Mar-2017,63.258,0.003 ,2794213 
24-Mar-2017,63.552,0.005 ,2079658 
27-Mar-2017,63.509,0.000 ,2770782 
28-Mar-2017,65.079,0.022 ,4359013 
29-Mar-2017,66.044,0.010 ,3605758 
30-Mar-2017,66.101,0.004 ,2691755 
31-Mar-2017,65.532,-0.007 ,5692472 
03-Apr-2017,65.665,0.006 ,1753298 
04-Apr-2017,64.989,-0.005 ,1752542 
05-Apr-2017,65.060,0.001 ,3171203 
06-Apr-2017,63.974,-0.014 ,2770424 
07-Apr-2017,63.535,-0.000 ,2630263 
10-Apr-2017,64.118,0.008 ,2156492 
11-Apr-2017,64.541,0.007 ,2693938 
12-Apr-2017,65.183,0.007 ,2830371 
13-Apr-2017,65.265,-0.005 ,1787101 
18-Apr-2017,64.646,-0.009 ,2575349 
19-Apr-2017,63.414,-0.010 ,4178388 
20-Apr-2017,64.069,0.006 ,2038116 
21-Apr-2017,64.590,0.006 ,1959863 
24-Apr-2017,65.242,0.007 ,2042180 
26-Apr-2017,65.089,0.010 ,3687917 
27-Apr-2017,65.403,0.006 ,3015091 
28-Apr-2017,65.410,-0.003 ,5588829 
01-May-2017,65.796,0.001 ,2857545 
02-May-2017,65.426,-0.007 ,3788195 
03-May-2017,63.338,-0.017 ,3504467 
04-May-2017,62.686,-0.008 ,3812058 
05-May-2017,62.608,-0.003 ,3176468 
08-May-2017,63.003,0.011 ,3038821 
09-May-2017,60.235,-0.038 ,6053564 
10-May-2017,60.178,-0.004 ,5545634 
11-May-2017,60.535,0.004 ,3514061 
12-May-2017,60.313,-0.005 ,2360590 
15-May-2017,60.956,0.007 ,2715933 
16-May-2017,61.346,0.004 ,2487053 
17-May-2017,60.169,-0.020 ,2517183 
18-May-2017,59.929,-0.002 ,3755954 
19-May-2017,59.844,-0.007 ,2778823 
22-May-2017,60.749,0.013 ,2390744 
23-May-2017,60.495,-0.004 ,1957715 
24-May-2017,60.766,0.001 ,2510225 
25-May-2017,60.555,0.003 ,2409723 
26-May-2017,59.672,-0.014 ,5605604 
29-May-2017,58.663,-0.016 ,3602822 
30-May-2017,59.294,0.007 ,2882295 
31-May-2017,59.172,0.003 ,5964569 
01-Jun-2017,58.696,-0.000 ,2564771 
02-Jun-2017,59.811,0.010 ,2916748 
05-Jun-2017,59.348,-0.013 ,3534212 
06-Jun-2017,58.659,-0.015 ,3629209 
07-Jun-2017,59.236,0.004 ,2732421 
08-Jun-2017,59.619,0.007 ,2149650 
09-Jun-2017,59.598,0.002 ,2233945 
13-Jun-2017,61.131,0.024 ,4117682 
14-Jun-2017,62.425,0.014 ,5736170 
15-Jun-2017,61.896,-0.007 ,10569256 
16-Jun-2017,62.344,0.002 ,2920351 
19-Jun-2017,62.871,0.011 ,2477905 
20-Jun-2017,62.329,-0.007 ,4348940 
21-Jun-2017,61.004,-0.018 ,3260528 
22-Jun-2017,61.746,0.013 ,2808912 
23-Jun-2017,61.465,-0.008 ,2976353 
26-Jun-2017,61.831,0.004 ,2923487 
27-Jun-2017,62.233,0.006 ,2265951 
28-Jun-2017,63.190,0.008 ,2878203 
29-Jun-2017,64.544,0.016 ,3805387 
30-Jun-2017,63.648,-0.014 ,7045122 
03-Jul-2017,63.149,-0.004 ,2255385 
04-Jul-2017,63.840,0.019 ,4322331 
05-Jul-2017,63.566,-0.004 ,2363393 
06-Jul-2017,62.963,-0.008 ,2456675 
07-Jul-2017,62.460,-0.011 ,3770476 
10-Jul-2017,62.977,0.008 ,2873284 
11-Jul-2017,63.316,0.002 ,2325760 
12-Jul-2017,63.027,-0.010 ,3007799 
13-Jul-2017,63.786,0.005 ,2903674 
14-Jul-2017,65.066,0.007 ,2669648 
17-Jul-2017,64.677,-0.002 ,1406194 
18-Jul-2017,64.428,-0.019 ,3623819 
19-Jul-2017,66.621,0.030 ,5554084 
20-Jul-2017,67.284,0.009 ,4596038 
21-Jul-2017,66.429,-0.007 ,2540691 
24-Jul-2017,66.204,-0.005 ,2062552 
25-Jul-2017,66.885,0.008 ,2286026 
26-Jul-2017,67.857,0.006 ,2021200 
27-Jul-2017,67.725,0.003 ,1862642 
28-Jul-2017,66.891,-0.015 ,5459225 
31-Jul-2017,67.001,-0.000 ,2217082 
01-Aug-2017,67.353,0.010 ,3191137 
02-Aug-2017,67.064,-0.004 ,1636016 
03-Aug-2017,66.739,-0.003 ,2372029 
04-Aug-2017,63.946,-0.039 ,9239819 
07-Aug-2017,64.491,0.010 ,4595336 
08-Aug-2017,63.810,-0.011 ,3861332 
09-Aug-2017,63.963,0.006 ,4336391 
10-Aug-2017,63.819,-0.001 ,5300676 
11-Aug-2017,63.506,-0.007 ,4740282 
14-Aug-2017,63.820,0.010 ,3023668 
15-Aug-2017,63.521,-0.001 ,2846024 
16-Aug-2017,63.249,-0.017 ,4991112 
17-Aug-2017,62.717,-0.004 ,3543830 
18-Aug-2017,62.695,-0.006 ,3307759 
21-Aug-2017,62.218,-0.009 ,4785442 
22-Aug-2017,62.197,0.003 ,2779226 
23-Aug-2017,61.802,-0.006 ,3888666 
24-Aug-2017,61.265,-0.008 ,4899752 
25-Aug-2017,61.655,0.002 ,4825992 
28-Aug-2017,61.052,-0.013 ,4353930 
29-Aug-2017,60.182,-0.012 ,5740096 
30-Aug-2017,59.573,-0.005 ,4795687 
31-Aug-2017,60.231,0.006 ,4751356 
01-Sep-2017,60.135,-0.004 ,4684590 
04-Sep-2017,59.096,-0.014 ,3810853 
05-Sep-2017,59.635,0.002 ,5131918 
06-Sep-2017,58.952,-0.012 ,3618617 
07-Sep-2017,59.524,0.004 ,3214877 
08-Sep-2017,59.017,-0.010 ,3349581 
11-Sep-2017,59.616,0.014 ,2813596 
12-Sep-2017,60.873,0.022 ,4825830 
13-Sep-2017,61.117,0.008 ,2788007 
14-Sep-2017,61.438,0.003 ,2968713 
15-Sep-2017,61.032,-0.006 ,3774238 
18-Sep-2017,61.045,0.005 ,2991037 
19-Sep-2017,61.092,-0.005 ,2185898 
20-Sep-2017,61.269,0.000 ,1621577 
21-Sep-2017,60.331,-0.003 ,4104401 
22-Sep-2017,61.005,0.007 ,2170239 
25-Sep-2017,60.148,-0.011 ,2003512 
26-Sep-2017,59.224,-0.009 ,2552948 
27-Sep-2017,58.742,-0.003 ,2688235 
28-Sep-2017,59.014,0.004 ,2961838 
29-Sep-2017,58.943,0.002 ,4989845 
02-Oct-2017,59.736,0.014 ,2338695 
03-Oct-2017,58.880,-0.015 ,3317515 
04-Oct-2017,59.287,0.003 ,3880298 
05-Oct-2017,58.704,-0.001 ,1854762 
06-Oct-2017,59.277,0.013 ,2659635 
09-Oct-2017,59.466,0.005 ,2033172 
10-Oct-2017,59.370,-0.005 ,1578815 
11-Oct-2017,59.454,0.000 ,2088704 
12-Oct-2017,59.745,0.001 ,1863391 
13-Oct-2017,60.469,0.003 ,1728054 
16-Oct-2017,60.602,0.007 ,2349172 
17-Oct-2017,61.372,0.014 ,3051278 
18-Oct-2017,61.473,0.002 ,2040078 
19-Oct-2017,62.039,0.005 ,2991650 
20-Oct-2017,61.739,0.003 ,1830548 
23-Oct-2017,61.418,-0.004 ,1604897 
24-Oct-2017,61.158,-0.000 ,1627596 
25-Oct-2017,60.568,-0.000 ,1788933 
26-Oct-2017,60.506,0.005 ,2283904 
27-Oct-2017,60.057,-0.009 ,4046736 
30-Oct-2017,60.051,-0.002 ,1583550 
31-Oct-2017,59.426,-0.006 ,1887247 
01-Nov-2017,59.612,0.001 ,2665668 
02-Nov-2017,59.699,-0.003 ,1989473 
03-Nov-2017,59.509,0.005 ,1382869 
06-Nov-2017,59.521,-0.005 ,1712484 
07-Nov-2017,59.776,0.010 ,1956778 
08-Nov-2017,61.607,0.026 ,5921525 
09-Nov-2017,62.146,0.008 ,3575732 
10-Nov-2017,61.939,-0.001 ,1869028 
13-Nov-2017,62.127,0.008 ,2477127 
14-Nov-2017,61.657,-0.009 ,2305322 
15-Nov-2017,61.136,-0.003 ,2686552 
16-Nov-2017,61.318,0.003 ,2280307 
17-Nov-2017,61.216,0.001 ,1810176 
20-Nov-2017,60.852,-0.004 ,1964641 
21-Nov-2017,61.063,-0.000 ,1968535 
22-Nov-2017,61.727,0.006 ,2826948 
23-Nov-2017,61.647,-0.002 ,2280393 
24-Nov-2017,61.330,-0.004 ,4357002 
27-Nov-2017,61.188,-0.001 ,1984410 
28-Nov-2017,61.033,-0.002 ,2758590 
29-Nov-2017,61.302,0.008 ,2455168 
30-Nov-2017,60.097,-0.019 ,7647062 
01-Dec-2017,60.241,-0.003 ,2462019 
04-Dec-2017,59.963,-0.003 ,2255875 
05-Dec-2017,59.874,-0.002 ,2002301 
06-Dec-2017,59.445,-0.002 ,2528041 
07-Dec-2017,59.314,0.005 ,2897735 
08-Dec-2017,59.747,0.008 ,1646492 
11-Dec-2017,60.192,0.005 ,2437262 
12-Dec-2017,60.728,0.004 ,1774262 
13-Dec-2017,61.325,-0.001 ,2179700 
14-Dec-2017,61.657,0.002 ,2587433 
15-Dec-2017,61.106,-0.006 ,3591509 
18-Dec-2017,61.296,0.001 ,2198711 
19-Dec-2017,61.542,0.004 ,2519546 
20-Dec-2017,61.765,0.003 ,2436692 
21-Dec-2017,61.454,-0.009 ,4684411 
22-Dec-2017,62.021,0.007 ,5288058 
27-Dec-2017,62.260,-0.003 ,1054327 
28-Dec-2017,62.750,0.004 ,1610000 
29-Dec-2017,62.673,-0.002 ,1459457 
02-Jan-2018,62.804,-0.001 ,1284609 
03-Jan-2018,62.790,-0.001 ,1349269 
04-Jan-2018,62.880,-0.002 ,1596303 
05-Jan-2018,63.808,0.015 ,2208531 
08-Jan-2018,63.990,0.006 ,1293549 
09-Jan-2018,64.297,0.007 ,3283522 
10-Jan-2018,63.999,-0.007 ,1944703 
11-Jan-2018,64.146,-0.004 ,2791094 
12-Jan-2018,63.992,-0.005 ,1781313 
15-Jan-2018,64.636,0.004 ,1431419 
16-Jan-2018,64.142,-0.007 ,1518213 
17-Jan-2018,63.840,-0.006 ,2066964 
18-Jan-2018,63.904,-0.003 ,2093401 
19-Jan-2018,63.784,-0.001 ,1557603 
22-Jan-2018,63.214,-0.012 ,2414568 
23-Jan-2018,63.368,0.005 ,2033594 
24-Jan-2018,63.400,-0.008 ,1923320 
25-Jan-2018,63.140,0.000 ,3723004 
29-Jan-2018,64.080,0.007 ,2385820 
30-Jan-2018,63.920,-0.001 ,1702998 
31-Jan-2018,63.522,-0.003 ,2953798 
01-Feb-2018,64.312,0.014 ,2959870 
02-Feb-2018,63.985,0.010 ,2631703 
05-Feb-2018,62.858,-0.012 ,2393475 
06-Feb-2018,61.185,-0.030 ,5684063 
07-Feb-2018,60.057,-0.008 ,5676630 
08-Feb-2018,59.517,-0.004 ,3493180 
09-Feb-2018,59.567,-0.003 ,3621859 
12-Feb-2018,59.626,-0.005 ,3411170 
13-Feb-2018,59.964,0.006 ,3334988 
14-Feb-2018,58.614,-0.030 ,4217278 
15-Feb-2018,58.667,-0.002 ,3596362 
16-Feb-2018,58.550,0.002 ,2222914 
19-Feb-2018,58.858,0.005 ,1449284 
20-Feb-2018,58.525,-0.002 ,2238370 
21-Feb-2018,58.000,0.001 ,2210925 
22-Feb-2018,58.563,0.004 ,2473068 
23-Feb-2018,59.176,0.011 ,4526316 
26-Feb-2018,60.161,0.015 ,3450024 
27-Feb-2018,59.788,0.002 ,2736893 
28-Feb-2018,59.286,-0.005 ,3744085 
01-Mar-2018,58.977,-0.004 ,1695236 
02-Mar-2018,58.782,-0.004 ,2447987 
05-Mar-2018,58.253,-0.009 ,1541207 
06-Mar-2018,59.243,0.009 ,2280493 
07-Mar-2018,58.782,-0.007 ,2458242 
08-Mar-2018,59.329,0.014 ,3278343 
09-Mar-2018,60.335,0.009 ,2944053 
12-Mar-2018,60.898,0.006 ,2828994 
13-Mar-2018,60.538,-0.004 ,2990565 
14-Mar-2018,60.298,-0.006 ,3068664 
15-Mar-2018,59.093,-0.010 ,4006228 
16-Mar-2018,58.125,-0.006 ,3791783 
19-Mar-2018,57.793,-0.006 ,2364077 
20-Mar-2018,57.761,0.004 ,2354537 
21-Mar-2018,58.843,0.008 ,1926293 
22-Mar-2018,57.583,-0.012 ,2530879 
23-Mar-2018,56.034,-0.028 ,3617914 
26-Mar-2018,55.787,-0.011 ,3114044 
27-Mar-2018,55.605,0.006 ,2576258 
28-Mar-2018,55.038,-0.008 ,3132651 
29-Mar-2018,55.512,0.006 ,5292851 
03-Apr-2018,55.518,-0.001 ,2658450 
04-Apr-2018,56.172,0.007 ,3646590 
05-Apr-2018,56.708,0.014 ,3530929 
06-Apr-2018,56.404,-0.004 ,2268366 
09-Apr-2018,56.611,0.001 ,1313607 
10-Apr-2018,57.696,0.011 ,1945119 
11-Apr-2018,57.100,-0.010 ,2523325 
12-Apr-2018,56.674,-0.007 ,2961071 
13-Apr-2018,56.816,0.001 ,1252551 
16-Apr-2018,56.484,-0.007 ,2001961 
17-Apr-2018,56.491,0.002 ,1905309 
18-Apr-2018,56.349,-0.005 ,1826752 
19-Apr-2018,55.951,-0.000 ,3221191 
20-Apr-2018,55.284,-0.005 ,2148031 
23-Apr-2018,55.258,0.008 ,2343315 
24-Apr-2018,55.852,0.011 ,3665086 
26-Apr-2018,54.585,-0.016 ,4384515 
27-Apr-2018,54.234,-0.010 ,5975530 
30-Apr-2018,54.088,0.004 ,3843213 
01-May-2018,54.797,0.019 ,4045489 
02-May-2018,55.051,0.004 ,2558361 
03-May-2018,55.647,0.006 ,2782258 
04-May-2018,54.861,-0.016 ,2546384 
07-May-2018,54.649,-0.001 ,2111927 
08-May-2018,54.758,0.011 ,2956389 
09-May-2018,53.286,-0.028 ,6582126 
10-May-2018,53.462,-0.006 ,3695222 
11-May-2018,53.194,-0.006 ,3779356 
14-May-2018,53.277,0.004 ,3586761 
15-May-2018,52.984,0.002 ,2937818 
16-May-2018,53.192,-0.002 ,3869986 
17-May-2018,53.434,0.005 ,4310845 
18-May-2018,52.953,-0.009 ,3110054 
21-May-2018,53.135,-0.006 ,2261388 
22-May-2018,53.214,0.002 ,3279548 
23-May-2018,52.769,-0.006 ,2601288 
24-May-2018,52.707,-0.003 ,2763549 
25-May-2018,52.738,0.004 ,3450605 
28-May-2018,52.514,-0.004 ,2140947 
29-May-2018,52.791,0.011 ,2498273 
30-May-2018,52.722,-0.011 ,3208843 
31-May-2018,52.439,-0.004 ,3431942 
01-Jun-2018,51.979,-0.009 ,2428795 
04-Jun-2018,53.264,0.014 ,3124044 
05-Jun-2018,53.602,0.010 ,4014148 
06-Jun-2018,53.072,-0.016 ,3993516 
07-Jun-2018,52.811,0.000 ,2381711 
08-Jun-2018,52.714,0.002 ,1568016 
12-Jun-2018,52.126,-0.007 ,4098851 
13-Jun-2018,51.653,-0.010 ,3075419 
14-Jun-2018,50.439,-0.011 ,3419047 
15-Jun-2018,51.321,0.023 ,5922177 
18-Jun-2018,51.724,0.010 ,2366307 
19-Jun-2018,51.578,0.003 ,3044721 
20-Jun-2018,52.976,0.029 ,4092599 
21-Jun-2018,53.793,0.014 ,7429516 
22-Jun-2018,54.944,0.013 ,4421609 
25-Jun-2018,53.492,-0.023 ,3647015 
26-Jun-2018,53.828,0.009 ,2708542 
27-Jun-2018,53.296,-0.003 ,2981498 
28-Jun-2018,53.839,0.009 ,2567273 
29-Jun-2018,53.938,-0.005 ,6091515 
02-Jul-2018,53.355,-0.002 ,2049487 
03-Jul-2018,54.627,0.017 ,3661537 
04-Jul-2018,54.310,-0.005 ,2065495 
05-Jul-2018,54.996,0.012 ,2909740 
06-Jul-2018,56.231,0.016 ,3448135 
09-Jul-2018,56.816,0.006 ,4637959 
10-Jul-2018,55.510,-0.022 ,4469531 
11-Jul-2018,54.538,-0.005 ,3101381 
12-Jul-2018,55.700,0.016 ,2733149 
13-Jul-2018,55.561,-0.005 ,2677839 
16-Jul-2018,55.071,-0.008 ,2301570 
17-Jul-2018,55.018,0.003 ,2343133 
18-Jul-2018,55.492,0.007 ,2298934 
19-Jul-2018,55.472,0.005 ,2279788 
20-Jul-2018,56.325,0.007 ,2547182 
23-Jul-2018,55.519,-0.009 ,1861469 
24-Jul-2018,55.776,-0.001 ,2128578 
25-Jul-2018,55.719,-0.005 ,2599361 
26-Jul-2018,55.195,0.001 ,3157794 
27-Jul-2018,55.766,0.007 ,4827208 
30-Jul-2018,55.456,-0.006 ,1998436 
31-Jul-2018,55.539,-0.001 ,2548855 
01-Aug-2018,54.568,-0.014 ,3369098 
02-Aug-2018,54.214,-0.000 ,2325541 
03-Aug-2018,53.887,-0.012 ,3887709 
06-Aug-2018,54.332,0.010 ,2115641 
07-Aug-2018,54.084,-0.009 ,4048916 
08-Aug-2018,55.591,0.026 ,5169053 
09-Aug-2018,55.548,0.007 ,3201984 
10-Aug-2018,55.042,0.000 ,3958293 
13-Aug-2018,54.467,-0.006 ,2645144 
14-Aug-2018,54.953,0.012 ,4051535 
15-Aug-2018,53.546,-0.025 ,6162789 
16-Aug-2018,53.804,0.002 ,4713252 
17-Aug-2018,54.306,0.002 ,2242154 
20-Aug-2018,54.023,-0.009 ,3469377 
21-Aug-2018,53.757,-0.009 ,3141486 
22-Aug-2018,52.803,-0.015 ,2972060 
23-Aug-2018,51.244,-0.016 ,3832474 
24-Aug-2018,51.920,0.002 ,4531175 
27-Aug-2018,52.325,0.004 ,2364302 
28-Aug-2018,52.628,0.008 ,3550699 
29-Aug-2018,53.517,0.021 ,5131093 
30-Aug-2018,52.403,-0.015 ,3989330 
31-Aug-2018,51.222,-0.013 ,5194621 
03-Sep-2018,51.350,-0.000 ,1750708 
04-Sep-2018,50.763,-0.007 ,2475205 
05-Sep-2018,50.402,-0.009 ,1947291 
06-Sep-2018,50.508,0.000 ,3176757 
07-Sep-2018,50.104,0.005 ,2666080 
10-Sep-2018,50.332,0.003 ,2051342 
11-Sep-2018,51.186,0.016 ,3077588 
12-Sep-2018,51.559,0.001 ,4798543 
13-Sep-2018,51.193,-0.010 ,2717823 
14-Sep-2018,51.123,0.004 ,2833016 
17-Sep-2018,51.516,0.003 ,1690695 
18-Sep-2018,51.912,0.002 ,2245087 
19-Sep-2018,52.359,0.002 ,2382725 
20-Sep-2018,52.393,-0.003 ,3784284 
21-Sep-2018,52.437,0.001 ,4091895 
24-Sep-2018,51.903,-0.005 ,1951825 
25-Sep-2018,51.330,-0.011 ,1985559 
26-Sep-2018,50.923,-0.009 ,3399090 
27-Sep-2018,50.500,-0.001 ,2499328 
28-Sep-2018,51.615,0.019 ,5646364 
01-Oct-2018,50.864,-0.014 ,2063204 
02-Oct-2018,49.993,-0.012 ,3539461 
03-Oct-2018,49.437,0.001 ,1927070 
04-Oct-2018,49.447,0.004 ,2476990 
05-Oct-2018,49.357,0.001 ,2107747 
08-Oct-2018,49.072,-0.009 ,2036713 
09-Oct-2018,48.826,-0.009 ,2950342 
10-Oct-2018,48.693,0.003 ,2663207 
11-Oct-2018,47.724,-0.029 ,3629075 
12-Oct-2018,47.705,0.000 ,4588852 
15-Oct-2018,46.794,-0.021 ,3114956 
16-Oct-2018,46.960,0.002 ,2766720 
17-Oct-2018,47.552,0.017 ,2588079 
18-Oct-2018,47.719,0.005 ,2772564 
19-Oct-2018,48.359,0.010 ,2694039 
22-Oct-2018,47.670,-0.009 ,2152964 
